Jugador del golpeo;Nombre;Rally;Stroke;Zone;Posición;Duración;#Rounds;Country Player1;Country Player2;Interval;Match;Play R or L Player1;Play R or L Player2;Player1;Player2;Rally Time;Round;Set;Tournament;WR Player1;WR Player2;Field Position;Player on C1;Type of service;Zona de C1;Tipo de recepcion;Game Phase;Rally Outcome;Rest Time;Barrido Fuerte;Reves;Match Duration 
Line Christophersen;"-12;-15 (1)";26;6;4;1773160;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;4;;;;;Construccion;;;;;
Leonice Huet;"-14;55 (9)";26;7;9;1773160;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;9;;;;;Defence;;;;Reves;
Line Christophersen;"-10;-15 (1)";26;8;4;1775080;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;4;;;;;Construccion;;;;;
Leonice Huet;"-13;10 (1)";26;9;1;1775080;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;1;;;;;Defence;;;;;
Line Christophersen;"-14;-6 (2)";26;10;4;1776840;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;4;;;;;Construccion;Winner Leonice Huet;;;;
Line Christophersen;Rest Time (57);26;;;1780120;15800;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;2;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Line Christophersen;Rally Time (58);27;;;1795920;3840;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;;;;;;;;;;;
Leonice Huet;"2;24 (7)";27;1;7;1793920;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;7;Leonice Huet;Forehand short service;3;;Construccion;;;;;
Line Christophersen;"-10;-18 (3)";27;2;4;1795080;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;4;;;;Finta;Construccion;;;;;
Leonice Huet;"-15;54 (4)";27;3;9;1795080;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;9;;;;;Defence;;;;Reves;
Line Christophersen;"13;-55 (3)";27;4;9;1795880;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;9;;;;;Attack;;;;;
Leonice Huet;"10;1 (2)";27;5;4;1797160;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;NET;;;;;Construccion;Unforced Line Christophersen;;;;
Line Christophersen;Rest Time (58);27;;;1799760;16520;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;2;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Line Christophersen;Rally Time (59);28;;;1816280;2480;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;;;;;;;;;;;
Leonice Huet;"-2;23 (1)";28;1;6;1814280;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;6;Leonice Huet;Forehand short service;7;;Construccion;;;;;
Line Christophersen;"9;-17 (1)";28;2;1;1815080;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;1;;;;;Attack;;;;;
Leonice Huet;"-4;30 (1)";28;3;6;1815360;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;6;;;;;Defence;;;;;
Line Christophersen;"11;-54 (1)";28;4;9;1815680;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;9;;;;;Attack;;;;;
Leonice Huet;"15;44 (1)";28;5;8;1816320;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;8;;;;;Construccion;Winner Line Christophersen;;;;
Line Christophersen;Rest Time (59);28;;;1818760;13200;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;2;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Line Christophersen;Rally Time (60);29;;;1831960;3120;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;;;;;;;;;;;
Line Christophersen;"2;-25 (7)";29;1;6;1829960;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;6;Line Christophersen;Backhand short service;1;;Construccion;;;;;
Leonice Huet;"-5;16 (1)";29;2;2;1831000;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;2;;;;Finta;Construccion;;;;;
Line Christophersen;"13;-55 (4)";29;3;9;1831720;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;9;;;;;Attack;;;;;
Leonice Huet;"15;46 (1)";29;4;8;1832440;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;8;;;;;Construccion;Winner Line Christophersen;;;;
Leonice Huet;Rest Time (60);29;;;1835080;12520;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;2;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Leonice Huet;Rally Time (61);30;;;1847600;2680;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;;;;;;;;;;;
Line Christophersen;"-2;-25 (6)";30;1;7;1845600;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;7;Line Christophersen;Backhand short service;2;;Construccion;;;;;
Leonice Huet;"5;15 (1)";30;2;3;1846560;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;3;;;;;Construccion;;;;;
Line Christophersen;"14;-9 (1)";30;3;1;1846560;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;1;;;;;Defence;;;;;
Leonice Huet;"11;2 (2)";30;4;4;1847440;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;NET;;;;;Construccion;Error Line Christophersen;;;;
Leonice Huet;Rest Time (61);30;;;1850280;12560;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;2;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Leonice Huet;Rally Time (62);31;;;1862840;3960;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;;;;;;;;;;;
Leonice Huet;"2;24 (8)";31;1;7;1860840;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;7;Leonice Huet;Forehand short service;3;;Construccion;;;;;
Line Christophersen;"-11;-18 (3)";31;2;4;1862000;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;4;;;;Finta;Construccion;;;;;
Leonice Huet;"-14;13 (4)";31;3;1;1862040;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;1;;;;;Defence;;;;;
Line Christophersen;"-14;-55 (11)";31;4;12;1862760;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;12;;;;;Attack;;;;;
Leonice Huet;"-14;47 (1)";31;5;5;1864360;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;5;;;;;Construccion;Winner Line Christophersen;;;;
Line Christophersen;Rest Time (62);31;;;1866800;18920;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;2;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Line Christophersen;Rally Time (63);32;;;1885720;2480;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;;;;;;;;;;;
Line Christophersen;"2;-25 (8)";32;1;6;1883720;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;6;Line Christophersen;Forehand long service;10;;Construccion;;;;;
Leonice Huet;"-10;63 (1)";32;2;9;1886200;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;OUT LENGTH;;;;;Construccion;Unforced Line Christophersen;;;;
Leonice Huet;Rest Time (63);32;;;1888200;10280;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;2;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Leonice Huet;Rally Time (64);33;;;1898480;10520;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;;;;;;;;;;;
Leonice Huet;"-2;24 (10)";33;1;6;1896480;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;6;Leonice Huet;Forehand flick;10;;Construccion;;;;;
Line Christophersen;"10;-54 (2)";33;2;9;1897200;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;9;;;;;Attack;;;;;
Leonice Huet;"10;32 (1)";33;3;8;1897840;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;8;;;;;Defence;;;;;
Line Christophersen;"-13;-53 (1)";33;4;12;1898280;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;12;;;;;Construccion;;;;;
Leonice Huet;"-15;12 (1)";33;5;1;1898280;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;1;;;;;Construccion;;;;;
Line Christophersen;"-14;-13 (1)";33;6;4;1898280;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;4;;;;;Defence;;;;;
Leonice Huet;"-15;55 (4)";33;7;9;1900840;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;9;;;;;Construccion;;;;;
Line Christophersen;"-15;-55 (6)";33;8;12;1900840;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;12;;;;;Construccion;;;;;
Leonice Huet;"-15;56 (4)";33;9;9;1900840;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;9;;;;;Defence;;;;Reves;
Line Christophersen;"-14;-55 (12)";33;10;12;1905120;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;12;;;;;Attack;;;;;
Leonice Huet;"2;1 (1)";33;11;3;1907000;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;NET;;;;;Construccion;Unforced Line Christophersen;;;;
Line Christophersen;Rest Time (64);33;;;1909000;14840;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;2;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Line Christophersen;Rally Time (65);34;;;1923840;5160;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;;;;;;;;;;;
Leonice Huet;"2;24 (9)";34;1;7;1921840;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;7;Leonice Huet;Forehand short service;3;;Construccion;;;;;
Line Christophersen;"-10;-18 (4)";34;2;4;1923120;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;4;;;;Finta;Construccion;;;;;
Leonice Huet;"-15;55 (5)";34;3;9;1923120;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;9;;;;;Defence;;;F;Reves;
Line Christophersen;"-4;-35 (1)";34;4;7;1924280;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;7;;;;;Defence;;;;;
Leonice Huet;"4;55 (1)";34;5;11;1924320;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;11;;;;;Attack;;;;;
Line Christophersen;"-15;-39 (1)";34;6;8;1925720;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;8;;;;;Defence;;;;;
Leonice Huet;"-20;30 (1)";34;7;Out;1925720;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;OUT SIDE;;;;;Construccion;Error Line Christophersen;;;;
Line Christophersen;Rest Time (65);34;;;1929000;121080;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;2;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Line Christophersen;Rally Time (66);1;;;2050080;8120;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;;;;;;;;;;;
Leonice Huet;"-2;-25 (7)";1;1;7;2048080;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;7;Leonice Huet;Forehand short service;6;;Construccion;;;;;
Line Christophersen;"5;17 (1)";1;2;3;2049200;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;3;;;;;Construccion;;;;;
Leonice Huet;"12;-16 (3)";1;3;1;2049200;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;1;;;;;Construccion;;;;;
Line Christophersen;"13;55 (12)";1;4;12;2049200;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;12;;;;;Defence;;;;;
Leonice Huet;"13;-55 (5)";1;5;9;2050840;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;9;;;;;Attack;;;;;
Line Christophersen;"12;37 (1)";1;6;8;2051960;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;8;;;;;Defence;;;;;
Leonice Huet;"-13;-16 (3)";1;7;4;2052480;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;4;;;;;Construccion;;;;;
Line Christophersen;"-13;11 (2)";1;8;1;2052480;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;1;;;;;Construccion;;;;;
Leonice Huet;"-16;-61 (2)";1;9;12;2052480;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;OUT LENGTH;;;;;Construccion;Unforced Line Christophersen;;;;
Line Christophersen;Rest Time (66);1;;;2058200;12240;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;3;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Line Christophersen;Rally Time (67);2;;;2070440;11760;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;;;;;;;;;;;
Leonice Huet;"2;-25 (9)";2;1;6;2068440;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;6;Leonice Huet;Forehand short service;2;;Construccion;;;;;
Line Christophersen;"-5;15 (1)";2;2;2;2069320;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;2;;;;;Construccion;;;;;
Leonice Huet;"-14;-56 (7)";2;3;12;2069320;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;12;;;;;Defence;;;;;
Line Christophersen;"-13;13 (1)";2;4;1;2070600;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;1;;;;;Construccion;;;;;
Leonice Huet;"-13;-55 (5)";2;5;12;2070600;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;12;;;;;Construccion;;;;;
Line Christophersen;"-14;11 (2)";2;6;1;2070600;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;1;;;;;Construccion;;;;;
Leonice Huet;"-14;-9 (2)";2;7;4;2070600;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;4;;;;;Defence;;;;;
Line Christophersen;"-14;56 (5)";2;8;9;2074680;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;9;;;;;Construccion;;;;;
Leonice Huet;"-14;-55 (13)";2;9;12;2074680;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;12;;;;;Defence;;;;;
Line Christophersen;"-14;54 (2)";2;10;9;2077720;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;9;;;;;Attack;;;;;
Leonice Huet;"12;-24 (1)";2;11;5;2079800;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;5;;;;;Construccion;Winner Line Christophersen;;;;
Line Christophersen;Rest Time (67);2;;;2082200;32880;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;3;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
