Jugador del golpeo;Nombre;Rally;Stroke;Zone;Posición;Duración;#Rounds;Country Player1;Country Player2;Interval;Match;Play R or L Player1;Play R or L Player2;Player1;Player2;Rally Time;Round;Set;Tournament;WR Player1;WR Player2;Field Position;Player on C1;Type of service;Zona de C1;Game Phase;Reves;Rally Outcome;Rest Time;Tipo de recepcion;Barrido Fuerte;Match Duration
Clara Azurmendi;Rally Time (67);28;;;2039400;13960;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;;;;;;;;;;;
Clara Azurmendi;"-1;25 (2)";28;1;6;2037400;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;6;Clara Azurmendi;Backhand flick;10;Construccion;;;;;;
Fitriani Fitriani;"9;-55 (3)";28;2;9;2038360;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;9;;;;Construccion;;;;;;
Clara Azurmendi;"10;11 (2)";28;3;4;2038360;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;4;;;;Defence;;;;;;
Fitriani Fitriani;"14;-55 (14)";28;4;9;2039160;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;9;;;;Attack;;;;;;
Clara Azurmendi;"15;37 (2)";28;5;8;2040280;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;8;;;;Defence;;;;;;
Fitriani Fitriani;"14;-55 (15)";28;6;9;2040880;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;9;;;;Attack;;;;;;
Clara Azurmendi;"14;37 (1)";28;7;8;2041840;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;8;;;;Defence;;;;;;
Fitriani Fitriani;"-3;-37 (1)";28;8;7;2042360;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;7;;;;Construccion;;;;;;
Clara Azurmendi;"-12;8 (2)";28;9;1;2042360;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;1;;;;Construccion;;;;;;
Fitriani Fitriani;"14;-55 (16)";28;10;9;2042360;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;9;;;;Defence;;;;;;
Clara Azurmendi;"14;57 (1)";28;11;12;2045640;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;12;;;;Construccion;;;;;;
Fitriani Fitriani;"-14;-55 (13)";28;12;12;2045640;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;12;;;;Construccion;;;;;;
Clara Azurmendi;"-14;11 (2)";28;13;1;2045640;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;1;;;;Defence;;;;;;
Fitriani Fitriani;"-12;-7 (1)";28;14;4;2048200;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;4;;;;Defence;;;;;;
Clara Azurmendi;"12;62 (1)";28;15;12;2049280;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;OUT LENGTH;;;;Construccion;;Error Fitriani Fitriani;;;;
Fitriani Fitriani;Rest Time (66);28;;;2053360;18240;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;;1;2;Indonesia Masters 2021;46;42;;;;;;;;Rest Time;;;
Fitriani Fitriani;Rally Time (68);29;;;2071600;4560;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;;;;;;;;;;;
Clara Azurmendi;"2;25 (14)";29;1;7;2069600;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;7;Clara Azurmendi;Backhand short service;7;Construccion;;;;;;
Fitriani Fitriani;"-10;-17 (1)";29;2;4;2070720;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;4;;;;Construccion;;;;Finta;;
Clara Azurmendi;"-11;10 (1)";29;3;1;2070720;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;1;;;;Construccion;;;;;;
Fitriani Fitriani;"-12;-55 (2)";29;4;12;2070720;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;12;;;;Defence;;;;;;
Clara Azurmendi;"-13;1 (5)";29;5;1;2073280;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;NET;;;;Construccion;;Error Fitriani Fitriani;;;;
Fitriani Fitriani;Rest Time (67);29;;;2076160;16240;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;;1;2;Indonesia Masters 2021;46;42;;;;;;;;Rest Time;;;
Fitriani Fitriani;Rally Time (69);30;;;2092400;15800;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;;;;;;;;;;;
Clara Azurmendi;"-1;25 (3)";30;1;6;2090400;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;6;Clara Azurmendi;Backhand flick;9;Construccion;;;;;;
Fitriani Fitriani;"3;-56 (1)";30;2;10;2091280;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;10;;;;Construccion;;;;;;
Clara Azurmendi;"-14;56 (6)";30;3;9;2091280;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;9;;;;Attack;;;;;;
Fitriani Fitriani;"-11;-38 (1)";30;4;8;2092720;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;8;;;;Defence;;;;;;
Clara Azurmendi;"-13;8 (2)";30;5;1;2093560;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;1;;;;Defence;;;;;;
Fitriani Fitriani;"14;-56 (4)";30;6;9;2094320;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;9;;;;Construccion;;;;;;
Clara Azurmendi;"16;54 (1)";30;7;12;2094320;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;12;;;;Defence;;;;;;
Fitriani Fitriani;"13;-16 (2)";30;8;1;2097040;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;1;;;;Defence;;;;;;
Clara Azurmendi;"10;6 (2)";30;9;4;2097960;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;4;;;;Construccion;;;;;;
Fitriani Fitriani;"3;-6 (1)";30;10;2;2097960;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;2;;;;Defence;;;;;;
Clara Azurmendi;"16;54 (2)";30;11;12;2100240;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;12;;;;Attack;;;;;;
Fitriani Fitriani;"10;-40 (1)";30;12;5;2101880;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;5;;;;Defence;;;;;;
Clara Azurmendi;"12;11 (1)";30;13;4;2102400;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;4;;;;Construccion;;;;;;
Fitriani Fitriani;"14;-55 (17)";30;14;9;2102400;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;9;;;;Defence;;;;;;
Clara Azurmendi;"14;62 (1)";30;15;12;2104520;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;OUT LENGTH;;;;Construccion;;Error Fitriani Fitriani;;;;
Fitriani Fitriani;Rest Time (68);30;;;2108200;15120;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;;1;2;Indonesia Masters 2021;46;42;;;;;;;;Rest Time;;;
Fitriani Fitriani;Rally Time (70);31;;;2123320;2960;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;;;;;;;;;;;
Clara Azurmendi;"3;25 (1)";31;1;7;2121320;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;7;Clara Azurmendi;Backhand short service;8;Construccion;;;;;;
Fitriani Fitriani;"-14;-19 (1)";31;2;4;2122360;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;4;;;;Construccion;;;;Finta;;
Clara Azurmendi;"14;56 (6)";31;3;12;2122400;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;12;;;;Defence;;;;;;
Fitriani Fitriani;"9;2 (1)";31;4;4;2123520;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;NET;;;;Construccion;;Error Clara Azurmendi;;;;
Fitriani Fitriani;Rest Time (69);31;;;2126280;14840;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;;1;2;Indonesia Masters 2021;46;42;;;;;;;;Rest Time;;;
Fitriani Fitriani;Rally Time (71);32;;;2141120;9040;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;;;;;;;;;;;
Fitriani Fitriani;"2;-25 (7)";32;1;6;2139120;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;6;Fitriani Fitriani;Forehand long service;10;Construccion;;;;;;
Clara Azurmendi;"-9;53 (1)";32;2;9;2141640;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;9;;;;Attack;;;;;;
Fitriani Fitriani;"-11;-39 (1)";32;3;8;2141680;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;8;;;;Defence;;;;;;
Clara Azurmendi;"-13;11 (1)";32;4;1;2142240;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;1;;;;Construccion;;;;;;
Fitriani Fitriani;"13;-56 (3)";32;5;9;2142240;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;9;;;;Construccion;;;;;;
Clara Azurmendi;"12;56 (2)";32;6;12;2142240;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;12;;;;Attack;;;;;;
Fitriani Fitriani;"12;-38 (1)";32;7;5;2145000;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;5;;;;Defence;;;;;;
Clara Azurmendi;"10;8 (1)";32;8;4;2145480;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;4;;;;Construccion;;;;;;
Fitriani Fitriani;"-12;-61 (1)";32;9;12;2145480;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;OUT LENGTH;;;;Construccion;;Unforced Clara Azurmendi;;;;
Clara Azurmendi;Rest Time (70);32;;;2150160;15080;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;;1;2;Indonesia Masters 2021;46;42;;;;;;;;Rest Time;;;
Clara Azurmendi;Rally Time (72);33;;;2165240;8760;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;;;;;;;;;;;
Fitriani Fitriani;"-2;-24 (5)";33;1;7;2163240;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;7;Fitriani Fitriani;Forehand short service;6;Construccion;;;;;;
Clara Azurmendi;"5;16 (1)";33;2;3;2164400;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;3;;;;Construccion;;;;;;
Fitriani Fitriani;"14;-54 (3)";33;3;9;2164400;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;9;;;;Defence;;;;;;
Clara Azurmendi;"13;55 (4)";33;4;12;2165880;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;12;;;;Construccion;;;;;;
Fitriani Fitriani;"-14;-13 (1)";33;5;4;2165880;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;4;;;;Defence;;;;;;
Clara Azurmendi;"-14;10 (2)";33;6;1;2167720;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;1;;;;Defence;;;;;;
Fitriani Fitriani;"3;-8 (1)";33;7;2;2168760;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;2;;;;Defence;;;;;;
Clara Azurmendi;"-14;54 (7)";33;8;9;2169920;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;9;;;;Attack;;;;;;
Fitriani Fitriani;"-12;1 (4)";33;9;1;2171400;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;NET;;;;Construccion;;Unforced Clara Azurmendi;;;;
Clara Azurmendi;Rest Time (71);33;;;2174000;27240;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;;1;2;Indonesia Masters 2021;46;42;;;;;;;;Rest Time;;;
Clara Azurmendi;Rally Time (73);34;;;2201240;3600;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;;;;;;;;;;;
Fitriani Fitriani;"1;-24 (3)";34;1;6;2199240;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;6;Fitriani Fitriani;Forehand long service;11;Construccion;;;;;;
Clara Azurmendi;"-15;57 (1)";34;2;9;2201840;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;9;;;;Construccion;;;;;;
Fitriani Fitriani;"8;1 (1)";34;3;4;2201840;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;NET;;;;Construccion;;Unforced Clara Azurmendi;;;;
Clara Azurmendi;Rest Time (72);34;;;2204840;16640;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;;1;2;Indonesia Masters 2021;46;42;;;;;;;;Rest Time;;;
Clara Azurmendi;Rally Time (74);35;;;2221480;10320;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;;;;;;;;;;;
Fitriani Fitriani;"-2;-24 (6)";35;1;7;2219480;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;7;Fitriani Fitriani;Forehand long service;10;Construccion;;;;;;
Clara Azurmendi;"8;54 (1)";35;2;12;2222000;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;12;;;;Construccion;;;;;;
Fitriani Fitriani;"3;-37 (1)";35;3;6;2222000;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;6;;;;Construccion;;;;;;
Clara Azurmendi;"13;56 (2)";35;4;12;2222000;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;12;;;;Defence;;;;;;
Fitriani Fitriani;"13;-55 (11)";35;5;9;2223920;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;9;;;;Construccion;;;;;;
Clara Azurmendi;"-14;10 (3)";35;6;1;2223920;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;1;;;;Defence;;;;;;
Fitriani Fitriani;"-3;-7 (1)";35;7;3;2226360;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;3;;;;Defence;;;;;;
Clara Azurmendi;"-4;53 (1)";35;8;10;2227920;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;10;;;;Attack;;;;;;
Fitriani Fitriani;"-14;-41 (1)";35;9;8;2229320;5000;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;Rally Time;1;2;Indonesia Masters 2021;46;42;8;;;;Construccion;;Winner Clara Azurmendi;;;;
Clara Azurmendi;Rest Time (73);35;;;2231800;0;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;;1;2;Indonesia Masters 2021;46;42;;;;;;;;Rest Time;;;
Clara Azurmendi;Match Duration (1);35;;;293360;1938440;5;ESP;INA;After;Clara Azurmendi-Fitriani Fitriani;Right handed;Right handed;Clara Azurmendi;Fitriani Fitriani;;1;2;Indonesia Masters 2021;46;42;;;;;;;;Rest Time;;;Match Duration
